DEPTH,CMSE_lateral,Shmin_lateral
6438,25795.29102,2069.770264
6439,25803.91602,2069.943848
6440,25823.8125,2069.623535
6441,25828.29883,2069.573486
6442,25857.84375,2069.130859
6443,25895.48438,2068.477051
6444,25880.66602,2068.620605
6445,25870.13281,2068.521484
6446,25859.92383,2068.741699
6447,25885.5293,2068.865479
6448,25895.34961,2069.942871
6449,25885.10742,2074.253418
6450,25924.03516,2078.19043
6451,25912.14648,2080.040771
6452,25912.49805,2082.043213
6453,25824.37695,2084.23999
6454,25723.53711,2086.721191
6455,25401.46875,2089.189941
6456,25219.11328,2092.27124
6457,25041.2793,2094.785645
6458,24872.73633,2097.161621
6459,24738.95117,2098.793701
6460,24584.19922,2097.408447
6461,24658.89648,2096.094727
6462,24586.63281,2096.773193
6463,24559.53711,2096.928711
6464,24530.88672,2097.222412
6465,24496.45703,2097.248047
6466,24486.92578,2097.213867
6467,24518.19922,2097.092041
6468,24548.92383,2096.222412
6469,24574.09961,2095.395508
6470,24599.33984,2095.044922
6471,24634.75195,2094.117676
6472,24666.38281,2093.08374
6473,24746.03711,2092.469482
6474,24813.02734,2091.58374
6475,24837.32227,2091.00415
6476,24868.45313,2090.096191
6477,24931.01953,2088.911621
6478,24994.39844,2087.090088
6479,25032.75586,2085.899414
6480,25041.06836,2084.753906
6481,25112.46875,2083.44165
6482,25173.54883,2082.027588
6483,25264.06445,2080.685791
6484,25377.46289,2079.156982
6485,25456.6875,2078.046387
6486,25533.86133,2076.358643
6487,25605.46484,2074.900391
6488,25681.81055,2073.743896
6489,25725.26953,2073.040527
6490,25756.65039,2072.488525
6491,25804.89844,2071.883789
6492,25883.98047,2070.788818
6493,25917.9668,2069.876465
6494,25946.87891,2068.909424
6495,25970.26758,2068.090332
6496,25997.03906,2067.009033
6497,26013.89063,2066.387207
6498,26025.23633,2065.89624
6499,26068.15234,2065.056396
6500,26103.45703,2064.468506
6501,26163.11523,2064.269043
6502,26205.86328,2064.13623
6503,26235.15039,2063.761475
6504,26265.94531,2063.489014
6505,26270.91211,2063.44873
6506,26250.67383,2063.238281
6507,26202.92383,2063.032959
6508,26195.09961,2065.809082
6509,26181.19922,2069.283447
6510,26152.64648,2071.344482
6511,26147.24609,2072.237549
6512,26197.63477,2072.938232
6513,25999.69922,2073.412598
6514,25709.66211,2074.796631
6515,25531.38281,2076.219971
6516,25433.43945,2077.799561
6517,25372.4375,2078.494141
6518,25311.4375,2079.188965
6519,25176.60742,2081.019287
6520,25242.63281,2079.774414
6521,25375.63086,2077.792236
6522,25397.45898,2076.962402
6523,25380.87109,2076.873047
6524,25376.86133,2076.733887
6525,25360.62109,2077.235107
6526,25390.13867,2077.343994
6527,25436.14258,2077.244385
6528,25505.10352,2076.887695
6529,25538.29883,2076.710449
6530,25547.91602,2076.593262
6531,25552.89063,2076.241211
6532,25572.20703,2075.549561
6533,25571.69336,2075.780518
6534,25560.8125,2076.586914
6535,25538.15039,2077.520996
6536,25555.06836,2078.021973
6537,25607.41602,2078.602295
6538,25601.67188,2079.355713
6539,25566.57031,2080.143066
6540,25503.41406,2080.766113
6541,25457.42773,2080.899902
6542,25385.57617,2081.474609
6543,25276.18555,2082.662354
6544,25204.22656,2083.826172
6545,25180.00781,2084.141846
6546,25200.63281,2084.489014
6547,25199.35742,2084.792969
6548,25197.30469,2085.056641
6549,25160.00781,2085.500488
6550,25172.30273,2085.907715
6551,25144.72656,2086.733887
6552,25097.61523,2087.750732
6553,25057.80273,2088.556396
6554,25014.78516,2089.457764
6555,25012.22461,2089.314209
6556,24959.73242,2089.610107
6557,24935.67578,2090.039551
6558,24901.79883,2090.518066
6559,24855.2793,2091.37085
6560,24864.81836,2092.161133
6561,24880.79883,2092.835938
6562,24875.53125,2093.298828
6563,24865.81836,2093.730957
6564,24821.00195,2094.198975
6565,24789.18359,2094.497803
6566,24730.75195,2095.532227
6567,24671.36523,2096.609863
6568,24651.38867,2088.404053
6569,24618.67578,2079.922852
6570,24611.66406,2073.871582
6571,24596.74609,2073.111328
6572,24575.72266,2072.396729
6573,25257.2168,2070.061279
6574,25985.63672,2068.405273
6575,26520.74023,2066.76416
6576,26654.83203,2064.701904
6577,26824.08203,2062.099854
6578,26863.35156,2061.779053
6579,26902.62305,2061.458252
6580,26941.89258,2061.137451
6581,26981.16406,2060.816895
6582,27020.43359,2060.496094
6583,27059.70313,2060.175293
6584,27098.97461,2059.854492
6585,27138.24414,2059.533691
6586,27068.73047,2060.486816
6587,26999.21875,2061.439697
6588,26929.70703,2062.392822
6589,26860.19336,2063.345947
6590,26790.67969,2064.298828
6591,26721.16797,2065.251953
6592,26197.65039,2071.717773
6593,25848.33594,2075.537109
6594,25899.63281,2073.278809
6595,25928.97461,2071.451904
6596,25833.57422,2071.362061
6597,25747.95703,2070.701904
6598,25712.61719,2069.570557
6599,25768.37891,2068.820313
6600,25805.98047,2068.40332
6601,25844.83203,2068.425781
6602,25866.34375,2069.073975
6603,25930.55664,2068.919434
6604,25987.29102,2068.39624
6605,25978.69922,2068.965088
6606,25962.24414,2069.447998
6607,25931.17578,2069.732422
6608,25929.99805,2069.876221
6609,25913.33594,2070.445068
6610,25865.06445,2070.703125
6611,25795.45703,2071.537109
6612,25775.04102,2072.361084
6613,25789.93359,2073.056885
6614,25764.16016,2073.859619
6615,25742.23047,2074.890625
6616,25708.27344,2075.532471
6617,25661.12305,2075.554688
6618,25594.54688,2075.686279
6619,25538.66797,2075.846191
6620,25479.88281,2076.357666
6621,25399.15234,2077.240479
6622,25393.72852,2077.786133
6623,25429.05469,2077.753906
6624,25490.76758,2077.52417
6625,25498.91211,2077.638428
6626,25503.03711,2077.823242
6627,25493.19922,2077.92041
6628,25470.13281,2078.542725
6629,25447.5,2079.260986
6630,25406.4043,2080.182861
6631,25379.74609,2079.784424
6632,25364.97852,2080.760742
6633,25355.30859,2080.69165
6634,25333.24414,2078.473389
6635,25303.91406,2077.490723
6636,25349.20313,2077.17334
6637,25287.07031,2076.332031
6638,25282.89844,2075.654785
6639,25310.28906,2075.593018
6640,25337.68164,2075.531006
6641,25365.07227,2075.469238
6642,25392.46484,2075.407227
6643,25419.85547,2075.345459
6644,25447.24805,2075.283447
6645,25474.63867,2075.22168
6646,25583.59961,2073.296631
6647,25647.87305,2071.704346
6648,25675.04883,2071.236816
6649,25812.05469,2069.05957
6650,25863.69727,2067.549072
6651,25855.88086,2068.247803
6652,25894.69531,2067.767334
6653,25959.35938,2067.131592
6654,26006.63281,2067.032715
6655,26068.23633,2066.722412
6656,26159.37109,2065.87207
6657,26141.81055,2066.716797
6658,26118.56641,2066.941162
6659,26100.29297,2066.948975
6660,26068.50781,2067.509766
6661,26038.38086,2068.152344
6662,25981.52734,2068.393555
6663,25930.03125,2068.724121
6664,25917.13281,2068.692627
6665,25889.2793,2068.06543
6666,25856.94336,2067.450928
6667,25855.67773,2066.675293
6668,25874.68555,2065.209473
6669,25867.03516,2064.334961
6670,25899.3418,2063.694824
6671,25968.85352,2062.388672
6672,26063.19727,2061.259277
6673,26164.81641,2060.583252
6674,26245.31836,2059.127686
6675,26317.16602,2057.236572
6676,26381.13477,2056.3125
6677,26425.86914,2055.266357
6678,26444.43945,2054.376465
6679,26478.4043,2053.61084
6680,26558.99414,2052.624512
6681,26613.42773,2051.554932
6682,26657.08008,2051.015625
6683,26722.5957,2049.63501
6684,26819.30078,2048.013672
6685,26853.42188,2046.540771
6686,26851.25,2045.528198
6687,26868.22461,2044.553833
6688,26922.94141,2043.52478
6689,26987.61914,2040.947021
6690,27068.91406,2035.69043
6691,27142.86328,2030.10791
6692,27187.66016,2020.777832
6693,27276.25391,2021.915894
6694,27450.13477,2023.786255
6695,27859.47266,2023.315063
6696,28255.66992,2023.601563
6697,28695.83984,2024.217407
6698,28633.4375,2024.50293
6699,28571.03711,2024.788574
6700,28518.72266,2024.859619
6701,28466.41016,2024.930542
6702,28414.0957,2025.001587
6703,28369.76367,2026.082764
6704,28325.43164,2027.16394
6705,28233.54102,2028.630737
6706,28141.65234,2030.097534
6707,28049.76172,2031.564331
6708,27957.87109,2033.031128
6709,27487.01172,2039.366821
6710,26904.57813,2049.552002
6711,26933.41797,2049.292725
6712,26952.78125,2049.085693
6713,26716.48633,2051.253174
6714,26490.09961,2053.386963
6715,26325.73047,2055.125732
6716,26232.28711,2056.443604
6717,26116.85156,2058.523438
6718,26032.27539,2060.503906
6719,25983.66406,2061.915771
6720,25946.08398,2062.769043
6721,25911.77148,2063.469482
6722,25875.26172,2063.59375
6723,25845.92578,2063.339355
6724,25800.85742,2063.476318
6725,25796.95508,2063.447998
6726,25799.5957,2063.618408
6727,25823.70117,2063.907959
6728,25881.24219,2063.707275
6729,25942.44336,2063.251221
6730,26016.2168,2062.570557
6731,26042.70117,2061.608154
6732,26051.95508,2060.793457
6733,26073.35352,2060.710938
6734,26077.11719,2061.297119
6735,26094.5918,2062.341064
6736,26155.61133,2063.49585
6737,26223.86133,2064.29248
6738,26264.21875,2064.685303
6739,26244.78906,2065.349365
6740,26171.53516,2065.648682
6741,26082.0918,2066.096436
6742,25944.81445,2067.515137
6743,25824.88281,2068.708984
6744,25744.29297,2069.4021
6745,25723.95313,2070.476563
6746,25746.48047,2070.819824
6747,25755.46484,2071.304199
6748,25774.55273,2071.973877
6749,25788.12305,2072.691406
6750,25744.13477,2073.240234
6751,25680.83008,2074.242676
6752,25599.44336,2065.437988
6753,25527.38672,2066.566895
6754,25451.09766,2068.095215
6755,25388.83203,2067.512695
6756,25381.54102,2065.049805
6757,25362.79102,2063.541504
6758,25294.7207,2062.475586
6759,25213.8125,2060.976318
6760,25289.66797,2059.654297
6761,25308.72266,2059.535645
6762,25327.77539,2059.416992
6763,25346.82813,2059.29834
6764,25365.88281,2059.179688
6765,25384.9375,2059.061035
6766,25403.99023,2058.942383
6767,25423.04297,2058.82373
6768,25442.09766,2058.705078
6769,25536.96289,2056.321045
6770,25580,2063.976318
6771,25721.17578,2061.662109
6772,25893.28125,2059.012695
6773,25898.54492,2058.791992
6774,25923.60547,2059.054199
6775,25975.57031,2059.10791
6776,26093.25977,2058.376465
6777,26188.5293,2057.79126
6778,26247.24805,2057.194824
6779,26360.64453,2056.214355
6780,26322.82227,2056.785645
6781,26326.90234,2057.353027
6782,26329.54297,2057.641602
6783,26325.54297,2057.188965
6784,26371.76758,2056.737061
6785,26354.16992,2056.998535
6786,26347.45898,2057.464111
6787,26339.62305,2057.968018
6788,26382.67578,2058.71582
6789,26400.13086,2059.108887
6790,26390.67383,2059.510254
6791,26326.15039,2059.707031
6792,26292.02539,2059.586914
6793,26246.37891,2059.893799
6794,26164.45313,2060.700195
6795,26125.51953,2061.229004
6796,26099.71875,2061.687256
6797,26135.30664,2060.945557
6798,26139.88867,2061.202881
6799,26174.35352,2061.234619
6800,26179.94531,2061.615967
6801,26170.50391,2062.000732
6802,26189.43945,2062.422363
6803,26136.56055,2062.757568
6804,26121.65234,2063.024658
6805,26081.49023,2063.187012
6806,26061,2063.903809
6807,26043.76367,2063.710693
6808,25998.40234,2064.098145
6809,26001.05078,2063.602051
6810,26025.92188,2063.491943
6811,26002.28711,2063.506348
6812,26032.38477,2063.759033
6813,26046.26758,2064.055664
6814,26055.04883,2062.916504
6815,26072.46484,2063.393066
6816,26048.53125,2062.477295
6817,26073.07227,2060.90918
6818,26028.66602,2060.423828
6819,26115.59766,2059.358643
6820,26050.0625,2058.131348
6821,26143.4668,2056.681152
6822,26161.39063,2056.398926
6823,26179.3125,2056.116699
6824,26197.23633,2055.834473
6825,26215.16016,2055.552002
6826,26233.08203,2055.269775
6827,26251.00586,2054.987549
6828,26346.27734,2053.322754
6829,26477.05469,2051.303223
6830,26506.99414,2050.722656
6831,26688.04883,2047.975342
6832,26748.20117,2046.789307
6833,26800.93555,2045.414551
6834,26894.30078,2044.741821
6835,26953.25391,2044.535278
6836,27019.01758,2043.705322
6837,27097.91602,2042.506104
6838,27175.92969,2042.034058
6839,27183.60938,2041.634888
6840,27156.22266,2041.0177
6841,27183.4375,2040.255371
6842,27216.44531,2039.802734
6843,27185.95703,2039.158936
6844,27125.7168,2038.842529
6845,27178.5625,2037.998779
6846,27257.00586,2037.181885
6847,27276.60742,2036.866089
6848,27298.18164,2036.452271
6849,27360.29297,2035.49646
6850,27407.16211,2033.76123
6851,27406.21484,2033.587524
6852,27404.73828,2033.992432
6853,27441.18359,2034.414429
6854,27441.65625,2034.750854
6855,27507.23828,2035.098389
6856,27516.44141,2035.243774
6857,27501.02734,2035.084595
6858,27463.2793,2035.438477
6859,27425.4668,2036.237305
6860,27378.07422,2036.587769
6861,27260.31836,2036.760376
6862,27233.28906,2036.269775
6863,27213.46484,2035.179932
6864,27200.70117,2034.223755
6865,27183.82422,2033.602417
6866,27252.35547,2032.516357
6867,27316.54688,2031.691772
6868,27393.85547,2031.05481
6869,27482.01758,2030.245728
6870,27583.53125,2029.472168
6871,27684.48242,2028.319702
6872,27682.37695,2028.003052
6873,27699.42188,2034.117188
6874,27686.97656,2036.434937
6875,27683.76758,2040.672974
6876,27725.06836,2044.986694
6877,27735.28125,2044.932373
6878,27778.36914,2044.904663
6879,27620.32617,2044.392456
6880,27292.48438,2043.273071
6881,26964.20703,2042.451782
6882,26950.21484,2041.952271
6883,26922.77344,2041.864746
6884,26895.33398,2041.777222
6885,26875.29297,2034.529785
6886,27096.72266,2030.977783
6887,27485.84375,2025.134888
6888,27946.07422,2019.393555
6889,28044.71484,2018.256714
6890,28213.15625,2015.729858
6891,28360.76953,2013.356323
6892,28485.60352,2011.841309
6893,28609.24023,2009.5625
6894,28657.9668,2006.763306
6895,28772.41602,2003.943359
6896,28884.75586,2001.034912
6897,28952.24414,1998.614258
6898,29042.93359,1995.536743
6899,29225.03516,1992.058472
6900,29398.76172,1988.621216
6901,29528.98828,1986.026001
6902,29618.35156,1983.902344
6903,29807.70117,1981.443359
6904,29996.12695,1979.417358
6905,30107.04297,1978.097168
6906,30238.66602,1976.601074
6907,30325.34766,1975.448853
6908,30422.62695,1973.879517
6909,30450.05469,1973.029419
6910,30454.26563,1972.880981
6911,30445.07227,1972.98938
6912,30427.61719,1972.192383
6913,30438.32813,1971.442627
6914,30456.54102,1970.740723
6915,30445.90234,1969.601074
6916,30396.54297,1969.070068
6917,30440.02539,1968.964111
6918,30473.74414,1969.11853
6919,30484.68555,1969.598633
6920,30527.99023,1969.761597
6921,30566.45117,1969.644409
6922,30586.70508,1968.835205
6923,30506.16406,1968.744507
6924,30430.07031,1968.359497
6925,30392.67773,1967.431641
6926,30312.59961,1966.326904
6927,30295.1543,1965.557129
6928,30338.48438,1964.376343
6929,30414.64063,1963.067505
6930,30547.85156,1962.105957
6931,30709.98047,1961.761719
6932,30825.11133,1960.675903
6933,30909.11523,1960.650757
6934,30967.24414,1961.16626
6935,30977.68359,1961.813354
6936,30923.45703,1969.860107
6937,30862.6582,1980.432373
6938,30789.43164,1989.040283
6939,30687.77734,1995.693848
6940,30585.69531,2002.741821
6941,29916.6875,2009.42334
6942,29210.59375,2016.080322
6943,28415.95508,2023.892944
6944,27813.60352,2031.679321
6945,27494.70898,2035.606201
6946,27175.81445,2039.533081
6947,26518.89453,2047.730347
6948,26423.45703,2049.03418
6949,26368.66992,2048.184326
6950,26322.11914,2048.89209
6951,26147.03516,2051.356934
6952,26025.78906,2053.163086
6953,25922.32031,2055.365723
6954,25873.72461,2057.686279
6955,25816.71875,2059.819336
6956,25799.51367,2061.299561
6957,25803.67773,2062.767822
6958,25793.36719,2063.569336
6959,25779.52734,2064.19873
6960,25741.83398,2065.063232
6961,25735.60547,2065.368164
6962,25694.11523,2065.796387
6963,25661.32813,2066.516602
6964,25638.99023,2067.145996
6965,25629.55273,2067.686035
6966,25661.01563,2067.817383
6967,25695.27734,2067.591797
6968,25743.47852,2067.156738
6969,25743.02734,2067.067627
6970,25747.52344,2067.09082
6971,25770.8418,2067.102539
6972,25797.27148,2067.638428
6973,25805.89648,2068.193115
6974,25819.31445,2068.239258
6975,25827.70508,2067.546631
6976,25848.07422,2067.207764
6977,25838.43164,2067.047607
6978,25801.00977,2067.505615
6979,25799.69141,2068.057373
6980,25833.50195,2067.851563
6981,25850.23047,2067.599854
6982,25867.85547,2067.634766
6983,25880.12891,2067.065674
6984,25872.46289,2066.17334
6985,25897.47852,2066.294189
6986,25868.66797,2066.825195
6987,25855.14063,2066.616943
6988,25874.24414,2066.904785
6989,25941.47266,2067.20166
6990,25972.61523,2067.411377
6991,25945.33789,2068.02124
6992,25955.87305,2068.373047
6993,25954.42383,2068.437256
6994,25900.93555,2069.363281
6995,25804.03906,2070.889893
6996,25777.24219,2072.009521
6997,25746.27734,2074.17041
6998,25696.69922,2076.654785
6999,25647.50195,2073.453125
7000,25598.55859,2076.039795
7001,25544.58789,2078.681396
7002,25386.11914,2079.671875
7003,25215.29492,2081.229492
7004,25458.23438,2082.712158
7005,25264.41992,2083.873291
7006,25068.38477,2083.512451
7007,25060.06445,2083.52002
7008,25051.74219,2083.527588
7009,25043.42188,2083.535156
7010,25045.44727,2083.36792
7011,25047.47266,2083.200684
7012,25049.49805,2083.033447
7013,25051.52539,2082.865967
7014,25053.55078,2082.69873
7015,25055.57617,2082.531494
7016,25057.60156,2082.364258
7017,25098.06641,2081.15332
7018,24726.37109,2084.809814
7019,24907.41016,2082.443848
7020,25072.06055,2079.986816
7021,25106.33398,2079.694092
7022,25181.70508,2078.454834
7023,25275.16797,2078.137207
7024,25386.61719,2077.953857
7025,25415.49609,2078.67749
7026,25461.40234,2078.676025
7027,25516.3418,2078.984131
7028,25507.375,2079.325439
7029,25446.2793,2079.806152
7030,25393.13867,2080.20459
7031,25351.05469,2080.7146
7032,25309.27734,2080.819092
7033,25227.82422,2081.255859
7034,25226.38086,2080.969238
7035,25251.49023,2080.528076
7036,25239.57617,2079.721924
7037,25241.98438,2079.472168
7038,25266.77148,2079.262207
7039,25292.79492,2078.958496
7040,25300.64258,2078.727539
7041,25363.29297,2079.027832
7042,25402.67969,2079.236084
7043,25405.26367,2079.419189
7044,25406.23242,2079.435059
7045,25424.50781,2079.294922
7046,25410.48242,2079.430908
7047,25329.20508,2080.426514
7048,25297.75781,2080.770508
7049,25296.82617,2081.344727
7050,25296.63477,2082.004639
7051,25255.81445,2082.032959
7052,25242.56445,2081.647705
7053,25254.63281,2080.974121
7054,25216.26953,2080.754395
7055,25158.04883,2080.455322
7056,25157.35156,2080.438721
7057,25180.49414,2080.100098
7058,25230.74414,2071.77124
7059,25249.96289,2063.3125
7060,25327.31445,2052.070313
7061,25395.61328,2051.750732
7062,25406.14453,2052.268555
7063,26055.17969,2050.747803
7064,26741.51367,2048.966797
7065,27497.61523,2047.317383
7066,27523.30859,2045.980713
7067,27558.89063,2044.354126
7068,27608.53125,2043.949219
7069,27658.17383,2043.544434
7070,27707.81641,2043.139526
7071,27757.45703,2042.734619
7072,27564.50781,2045.568115
7073,27371.56055,2048.401611
7074,26867.92773,2054.695313
7075,26256.36328,2063.388184
7076,26299.75391,2061.713135
7077,26340.38477,2060.594727
7078,26250.36328,2061.020752
7079,26106.9082,2062.264648
7080,26040.34766,2063.145996
7081,26000.79102,2064.424805
7082,25953.16016,2066.166016
7083,25940.2168,2067.889648
7084,25864.31445,2070.373291
7085,25796.08203,2072.508301
7086,25677.42773,2074.622559
7087,25544.20508,2075.749756
7088,25462.94531,2075.927002
7089,25330.22461,2076.564209
7090,25233.49609,2076.623779
7091,25137.5332,2076.523193
7092,25107.5918,2075.218018
7093,25143.35938,2073.0354
7094,25189.31445,2070.367188
7095,25283.20703,2067.084961
7096,25394.5957,2062.966553
7097,25573.18555,2058.056641
7098,25770.5293,2054.872314
7099,25985.05859,2052.436279
7100,26231.80664,2051.485107
7101,26541.2832,2051.186523
7102,26905.00195,2051.081299
7103,27100.16406,2051.831055
7104,27217.63477,2053.133545
7105,27169.0957,2055.010986
7106,27043.10938,2057.281494
7107,26820.48828,2060.972412
7108,26491.38477,2065.426758
7109,26227.91797,2068.558594
7110,25966.83398,2070.503906
7111,25806.97852,2069.799805
7112,25648.42578,2067.237793
7113,25508.34375,2063.839111
7114,25397.39844,2061.779541
7115,25382.24805,2061.150146
7116,25491.78125,2060.366455
7117,25742.44336,2059.739258
7118,26115.86523,2059.210449
7119,26383.77539,2056.921875
7120,26540.95117,2054.695801
7121,26647.22461,2052.883057
7122,26644.46875,2052.396729
7123,26473.54102,2053.224854
7124,26356.04297,2054.812744
7125,26310.19336,2054.893799
7126,26388.70313,2053.293457
7127,26437.49805,2050.421631
7128,26507.94336,2045.912354
7129,26521.38477,2045.274902
7130,26534.82617,2044.637573
7131,26548.26563,2044.000122
7132,26561.70703,2043.362671
7133,26575.14844,2042.72522
7134,26588.58984,2042.087891
7135,26602.03125,2041.450439
7136,26615.4707,2040.812988
7137,26628.91211,2040.175659
7138,26642.35352,2039.538208
7139,26666.27344,2034.305664
7140,26731.52734,2023.926758
7141,26886.11719,2013.484863
7142,27176.24609,2002.799194
7143,27572.29492,1996.458862
7144,28021.67383,1992.295654
7145,28484.47266,1988.414185
7146,28969.89844,1983.753906
7147,29390.49609,1980.135376
7148,29703.80664,1977.721802
7149,29728.83203,1976.46582
7150,29653.82813,1975.864014
7151,29600.84375,1974.640625
7152,29504.87695,1973.850708
7153,29360.46094,1972.445313
7154,29192.74609,1971.155273
7155,29183.82813,1968.683228
7156,29204.12695,1966.709106
7157,29166.65234,1965.66394
7158,29130.46875,1962.228394
7159,29257.72656,1958.806396
7160,29329.60156,1955.34436
7161,29353.23242,1953.006958
7162,29372.7793,1958.021729
7163,29612.15234,1963.552124
7164,29874.5957,1970.291504
7165,30003.46484,1972.86438
7166,30104.78711,1972.420044
7167,30104.89453,1967.256836
7168,30088.36523,1964.006226
7169,29830.66016,1964.288208
7170,29552.82617,1964.297852
7171,29425.66797,1965.144043
7172,29382.87891,1963.538086
7173,29662.03711,1959.975708
7174,29893.21094,1953.375244
7175,30201.28516,1951.549072
7176,30476.63477,1949.845459
7177,30724.78125,1949.706543
7178,31004.20508,1953.660278
7179,31148.39844,1956.05835
7180,31104.0918,1952.618042
7181,30976.14844,1949.453491
7182,30913.58203,1945.478271
7183,30691.3418,1943.464233
7184,30418.21289,1940.053345
7185,30534.00195,1939.039307
7186,30917.38867,1932.812134
7187,31359.125,1926.00769
7188,31738.13281,1919.627197
7189,31823.11719,1918.651978
7190,31908.10156,1917.67688
7191,31993.08789,1916.70166
7192,32078.07227,1915.726563
7193,32163.05664,1914.751343
7194,32408.33008,1913.811523
7195,32653.60352,1912.871826
7196,32677.44727,1913.870239
7197,32701.29102,1914.868774
7198,32725.13672,1915.867188
7199,32748.98047,1916.865723
7200,32772.82422,1917.864136
7201,32832.57813,1920.662354
7202,32892.32813,1923.460571
7203,32989.84375,1929.889282
7204,33079.72266,1936.460693
7205,32834.17578,1944.453003
7206,32340.83398,1952.324951
7207,31748.55078,1961.002197
7208,31060.80859,1970.691284
7209,30269.95313,1981.377197
7210,29483.97852,1991.106079
7211,28995.19141,1998.318237
7212,28646.81445,2003.558716
7213,28315.82813,2009.13623
7214,28015.20508,2014.462891
7215,27770.44141,2019.384155
7216,27501.0957,2024.972534
7217,27227.66797,2030.9729
7218,26959.55273,2036.90625
7219,26694.99805,2042.04187
7220,26457.49219,2046.505981
7221,26208.83008,2050.546387
7222,26012.9043,2053.655518
7223,25779.0918,2056.742676
7224,25636.20898,2059.770996
